0,1
-0.0486783042394,0.0324688279302
-0.0335286783042,0.0324563591022
-0.0334164588529,0.032506234414
-0.0132917705736,0.0426309226933
-0.0231920199501,0.0327680798005
-0.028029925187,0.0229426433915
-0.0178927680798,0.0180922693267
-0.00280548628429,0.0232418952618
-0.00274314214464,0.0434164588529
0.00225685785536,0.0585536159601
-0.00278054862843,0.0536284289277
0.00718204488778,0.0436783042394
0.00211970074813,0.0187281795511
0.0170074812968,0.0337406483791
0.0218329177057,0.0537905236908
0.0265586034913,0.0639027431421
0.0213092269327,0.0890274314214
0.0260847880299,0.0891645885287
0.0259725685786,0.0843266832918
0.0409102244389,0.0844887780549
0.0658603491272,0.0996134663342
0.0807730673317,0.109738154613
0.100648379052,0.114837905237
0.105461346633,0.109825436409
0.115137157107,0.089812967581
0.119788029925,0.0747256857855
0.124501246883,0.0796882793017
0.134314214464,0.0797256857855
0.149326683292,0.0748004987531
0.149688279302,0.0498877805486
0.140473815461,0.0299376558603
0.14687032419,0.0399750623441
0.148927680798,0.0500124688279
0.151683291771,0.0601246882793
0.130049875312,0.0754364089776
0.11385286783,0.0660099750623
0.112855361596,0.0468079800499
0.096783042394,0.0379675810474
0.0802743142145,0.0194513715711
0.0531296758105,0.0311596009975
0.0501371571072,0.0478054862843
0.0462718204489,0.0542269326683
0.0517705735661,0.0452743142145
0.0268079800499,0.065885286783
0.0115960099751,0.0711346633416
-0.00375311720698,0.091072319202
-0.014102244389,0.0608354114713
-0.0344389027431,0.0505860349127
-0.0297381546135,0.0353865336658
-0.0450249376559,0.00527431421446
-0.0453241895262,0.0102867830424
-0.0506608478803,0.0153865336658
-0.071072319202,0.0204613466334
-0.0715461346633,0.025536159601
-0.0470822942643,0.0155610972569
-0.0476433915212,0.0205112219451
-0.028216957606,0.0304738154613
-0.0338403990025,0.0454239401496
-0.049463840399,0.04536159601
-0.0451371571072,0.0402618453865
-0.0759226932668,0.0151246882793
-0.0766957605985,0.0100498753117
-0.0875311720698,1.24688279302e-05
-0.0883665835411,0.00506234413965
-0.114201995012,-0.00488778054863
-0.100012468828,0.000162094763092
-0.0607855361596,-0.0047506234414
0.0134788029925,-0.00468827930175
0.137718204489,0.01036159601
0.302019950125,0.0304114713217
0.496334164589,0.0104114713217
0.740673316708,0.000423940149626
0.995037406484,0.0104114713217
1.24436408978,0.0603990024938
1.45880299252,0.160374064838
1.6033042394,0.280374064838
1.62290523691,0.410399002494
1.51258104738,0.500486284289
1.27730673317,0.575511221945
0.962032418953,0.565598503741
0.621795511222,0.515673316708
0.316583541147,0.400748129676
0.0663466334165,0.255748129676
-0.0838528678304,0.0956982543641
-0.159052369077,-0.0443640897756
-0.174226932668,-0.124413965087
-0.169376558603,-0.124426433915
-0.129451371571,-0.0794513715711
-0.0944887780549,-0.029463840399
-0.0845511221945,0.000573566084788
-0.0895885286783,0.0156234413965
-0.0846009975062,0.03072319202
-0.0946134663342,0.0107730673317
-0.114650872818,0.0207855361596
-0.139688279302,0.0106982543641
-0.15970074813,0.000610972568579
-0.169750623441,-0.00457605985037
-0.169788029925,-0.029650872818
-0.169750623441,-0.0146633416459
-0.17470074813,-0.00467581047382
-0.17970074813,0.000286783042394
-0.184825436409,0.00521197007481
-0.195199501247,-0.0148379052369
-0.175910224439,0.0051246882793
-0.167119700748,0.00514962593516
-0.158927680798,0.0251496259352
-0.1613840399,0.0150498753117
-0.164551122195,0.00973815461347
-0.168354114713,-0.0157980049875
-0.192481296758,-0.0266708229426
-0.206620947631,-0.0378304239401
-0.225461346633,-0.03927680798
-0.233665835411,-0.0309476309227
-0.221134663342,-0.0426433915212
-0.197730673317,-0.039114713217
-0.19355361596,-0.0252369077307
-0.183827930175,-0.0159600997506
-0.188690773067,-0.0112967581047
-0.203366583541,-0.0163840399002
-0.198017456359,-0.0313341645885
-0.197755610973,-0.0363591022444
-0.192593516209,-0.051421446384
-0.18253117207,-0.0465087281796
-0.187456359102,-0.0516957605985
-0.197394014963,-0.0569326683292
-0.202244389027,-0.0721072319202
-0.191920199501,-0.0722568578554
-0.191496259352,-0.0672817955112
-0.180997506234,-0.0422693266833
-0.165498753117,-0.052319201995
-0.15006234414,-0.0523815461347
-0.12963840399,-0.0574688279302
-0.12921446384,-0.0875685785536
-0.138765586035,-0.0826433915212
-0.148266832918,-0.0926184538653
-0.152743142145,-0.0825436408978
-0.157132169576,-0.0923815461347
-0.161483790524,-0.0871945137157
-0.145822942643,-0.101995012469
-0.130124688279,-0.101783042394
-0.0994139650873,-0.0965461346633
-0.0887032418953,-0.0863216957606
-0.0830049875312,-0.101134663342
-0.0873690773067,-0.115997506234
-0.106795511222,-0.125872817955
-0.126284289277,-0.135685785536
-0.120773067332,-0.125448877805
-0.130286783042,-0.120174563591
-0.124825436409,-0.124875311721
-0.119314214464,-0.139463840399
-0.103802992519,-0.159039900249
-0.0832793017456,-0.148603491272
-0.0677556109726,-0.143179551122
-0.0572319201995,-0.132780548628
-0.0466832917706,-0.132431421446
-0.0461596009975,-0.142057356608
-0.0456608478803,-0.151733167082
-0.055187032419,-0.166408977556
-0.0747755610973,-0.141097256858
-0.0843765586035,-0.150710723192
-0.0889526184539,-0.150374064838
-0.0884788029925,-0.144962593516
-0.0879800498753,-0.134551122195
-0.0724688279302,-0.124164588529
-0.061957605985,-0.113802992519
-0.0464962593516,-0.128466334165
-0.051072319202,-0.13312967581
-0.0456608478803,-0.142793017456
-0.0452493765586,-0.132481296758
-0.0398628428928,-0.122157107232
-0.0494513715711,-0.0967955112219
-0.0540897755611,-0.081421446384
-0.038753117207,-0.0759725685786
-0.0284039900249,-0.0754738154613
-0.0129925187032,-0.0649501246883
-0.00760598503741,-0.0444014962594
-0.00220698254364,-0.0138653366584
-0.0018578553616,-0.0183541147132
-0.00149625935162,-0.00783042394015
-0.00117206982544,-0.00234413965087
-0.0158603491272,0.00315461346633
-0.0206109725686,0.0186783042394
-0.0203241895262,0.0292144638404
-0.0250249376559,0.0147381546135
-0.0546882793017,0.0103241895262
-0.0393516209476,0.0109351620948
-0.0190274314214,0.0216209476309
-0.0186907730673,0.0372817955112
-0.0133042394015,0.0579052369077
-0.00796758104738,0.0584538653367
-0.0126433915212,0.0289401496259
-0.0173815461347,0.0244139650873
-0.0221321695761,0.0199127182045
-0.0468952618454,0.0254239401496
-0.0316458852868,0.0109725685786
-0.0463840399002,0.00652119700748
-0.056072319202,0.0120822942643
-0.0557730673317,0.012680798005
-0.0454987531172,0.0283291770574
-0.0251995012469,0.0440024937656
-0.0299251870324,0.0596882793017
-0.0246882793017,0.0452992518703
-0.0244887780549,0.0258229426434
-0.0293017456359,0.0113216957606
-0.039102244389,0.0218204488778
-0.0589152119701,0.0272817955112
-0.0487655860349,0.0327431421446
-0.0486034912718,0.0131670822943
-0.0434413965087,-0.0014463840399
-0.0332418952618,-0.00105985037406
-0.0280548628429,0.0293890274314
-0.0328678304239,0.034812967581
-0.0226558603491,0.035174563591
-0.0124314214464,0.0354364089776
-0.0122194513716,0.0206483790524
0.00799251870324,0.0158728179551
0.00315461346633,0.0211097256858
-0.00170822942643,0.0213965087282
-0.0215087281796,0.00672069825436
-0.0313092269327,-0.0030174563591
-0.0260349127182,-0.00274314214464
-0.0156608478803,0.00755610972569
-0.0151995012469,0.0129052369077
-0.00468827930175,0.0382917705736
0.0108354114713,0.0286783042394
0.0163840399002,0.0340149625935
0.00193266832918,0.0242394014963
0.00746882793017,0.0194264339152
0.0080174563591,0.0346134663342
-0.00135910224439,0.039812967581
-0.00073566084788,0.0349625935162
-0.0101620947631,0.0100997506234
-0.00957605985037,0.0052493765586
-0.0239775561097,0.000411471321696
-0.0233291770574,0.0105860349127
-0.00770573566085,0.0158229426434
-0.00213216957606,0.036072319202
0.0034289276808,0.021246882793
0.0139526184539,0.0164089775561
0.0144014962594,0.00648379052369
0.0147506234414,0.0215336658354
0.0200498753117,0.0266458852868
0.00534912718204,0.0118079800499
0.000660847880299,0.0119825436409
-0.00411471321696,-0.00278054862843
0.00612219451372,0.0174688279302
0.00135910224439,0.0377057356608
0.0115960099751,0.0329177057357
0.0168079800499,0.0330922693267
0.0270074812968,0.0332668329177
0.0521321695761,0.0333541147132
0.0622568578554,0.0434039900249
0.0673316708229,0.0634289276808
0.0673316708229,0.0634538653367
0.0773316708229,0.0535162094763
0.0723940149626,0.0535910224439
0.0774438902743,0.0387032418953
0.0925561097257,0.0588279301746
0.107668329177,0.0639775561097
0.122755610973,0.069114713217
0.15289276808,0.0742518703242
0.162942643392,0.0543516209476
0.187980049875,0.0344139650873
0.183004987531,0.0194014962594
0.178042394015,0.0244139650873
0.173004987531,0.0293890274314
0.162980049875,0.00942643391521
0.143042394015,0.00453865336658
0.143266832918,0.00462593516209
0.133815461347,0.0097506234414
0.124763092269,0.0199127182045
